delta_t	error
1.234200	6.711997
1.234300	6.713161
1.234400	6.714266
1.234500	6.715431
1.234600	6.716433
1.234700	6.717338
1.234800	6.718314
1.234900	6.719449
1.235000	6.721043
1.235100	6.722963
1.235200	6.723932
1.235300	6.725316
1.235400	6.726474
1.235500	6.726870
1.235600	6.727769
1.235700	6.728562
1.235800	6.729500
1.235900	6.730491
1.236000	6.731200
1.236100	6.731828
1.236200	6.732886
1.236300	6.734176
1.236400	6.735290
1.236500	6.736635
1.236600	6.737477
1.236700	6.738603
1.236800	6.739556
1.236900	6.740790
1.237000	6.742184
1.237100	6.743539
1.237200	6.745224
1.237300	6.747330
1.237400	6.748533
1.237500	6.747721
1.237600	6.746936
1.237700	6.747186
1.237800	6.748567
1.237900	6.750296
1.238000	6.751668
1.238100	6.753001
1.238200	6.754270
1.238300	6.755758
1.238400	6.757223
1.238500	6.759203
1.238600	6.759969
1.238700	6.760829
1.238800	6.761839
1.238900	6.762826
1.239000	6.763992
1.239100	6.765070
1.239200	6.766211
1.239300	6.767139
1.239400	6.767597
1.239500	6.768199
1.239600	6.769023
1.239700	6.770340
1.239800	6.772143
1.239900	6.773096
1.240000	6.774616
1.240100	6.776439
1.240200	6.776515
1.240300	6.776595
1.240400	6.777299
1.240500	6.778275
1.240600	6.779319
1.240700	6.780330
1.240800	6.781346
1.240900	6.782349
1.241000	6.783258
1.241100	6.784134
1.241200	6.785363
1.241300	6.786445
1.241400	6.786939
1.241500	6.787784
1.241600	6.789595
1.241700	6.792159
1.241800	6.792705
1.241900	6.793214
1.242000	6.794333
1.242100	6.795140
1.242200	6.795595
1.242300	6.795712
1.242400	6.796197
1.242500	6.796878
1.242600	6.797957
1.242700	6.799205
1.242800	6.800532
1.242900	6.802048
1.243000	6.803212
1.243100	6.803895
1.243200	6.804613
1.243300	6.805197
1.243400	6.805912
1.243500	6.806820
1.243600	6.807720
1.243700	6.809561
1.243800	6.810754
1.243900	6.811904
1.244000	6.813261
1.244100	6.814248
1.244200	6.814864
1.244300	6.815784
1.244400	6.816677
1.244500	6.817958
1.244600	6.819168
1.244700	6.820257
1.244800	6.821887
1.244900	6.822528
1.245000	6.822959
1.245100	6.823823
1.245200	6.824279
1.245300	6.825103
1.245400	6.826162
1.245500	6.827568
1.245600	6.828376
1.245700	6.829021
1.245800	6.829935
1.245900	6.831064
1.246000	6.832081
1.246100	6.832873
1.246200	6.833680
1.246300	6.835329
1.246400	6.838230
1.246500	6.839649
1.246600	6.839221
1.246700	6.839885
1.246800	6.840186
1.246900	6.840812
1.247000	6.841691
1.247100	6.842560
1.247200	6.843388
1.247300	6.844198
1.247400	6.845146
1.247500	6.845972
1.247600	6.847024
1.247700	6.848537
1.247800	6.849626
1.247900	6.850862
1.248000	6.852072
1.248100	6.852913
1.248200	6.854322
1.248300	6.855579
1.248400	6.856727
1.248500	6.857714
1.248600	6.858621
1.248700	6.860204
1.248800	6.860720
1.248900	6.860079
1.249000	6.860515
1.249100	6.861754
1.249200	6.863803
1.249300	6.864858
1.249400	6.865709
1.249500	6.866981
1.249600	6.868582
1.249700	6.869319
1.249800	6.870447
1.249900	6.871285
1.250000	6.872376
1.250100	6.873613
1.250200	6.875145
1.250300	6.876457
1.250400	6.876874
1.250500	6.877538
1.250600	6.879161
1.250700	6.880848
1.250800	6.881832
1.250900	6.882524
1.251000	6.883461
1.251100	6.885042
1.251200	6.886916
1.251300	6.887446
1.251400	6.888548
1.251500	6.889669
1.251600	6.890052
1.251700	6.891003
1.251800	6.891776
1.251900	6.892726
1.252000	6.893933
1.252100	6.895088
1.252200	6.896094
1.252300	6.896888
1.252400	6.897592
1.252500	6.898526
1.252600	6.899552
1.252700	6.900742
1.252800	6.901556
1.252900	6.902440
1.253000	6.903350
1.253100	6.905096
1.253200	6.906615
1.253300	6.907688
1.253400	6.909127
1.253500	6.910257
1.253600	6.910798
1.253700	6.911180
1.253800	6.912040
1.253900	6.912351
1.254000	6.913416
1.254100	6.914929
1.254200	6.916639
1.254300	6.917991
1.254400	6.917969
1.254500	6.918379
1.254600	6.919765
1.254700	6.921210
1.254800	6.922807
1.254900	6.923248
1.255000	6.923630
1.255100	6.924853
1.255200	6.927034
1.255300	6.928788
1.255400	6.930393
1.255500	6.931960
1.255600	6.932552
1.255700	6.933210
1.255800	6.934186
1.255900	6.935438
1.256000	6.936484
1.256100	6.937406
1.256200	6.938739
1.256300	6.939469
1.256400	6.940773
1.256500	6.941657
1.256600	6.941942
1.256700	6.942782
1.256800	6.944006
1.256900	6.945074
1.257000	6.946027
1.257100	6.946977
1.257200	6.947878
1.257300	6.948934
1.257400	6.950031
1.257500	6.950991
1.257600	6.951630
1.257700	6.952406
1.257800	6.954201
1.257900	6.956387
1.258000	6.957125
1.258100	6.958764
1.258200	6.960224
1.258300	6.960479
1.258400	6.961655
1.258500	6.962895
1.258600	6.963886
1.258700	6.964307
1.258800	6.964669
1.258900	6.965580
1.259000	6.966594
1.259100	6.967563
1.259200	6.968547
1.259300	6.969695
1.259400	6.970872
1.259500	6.972516
1.259600	6.972810
1.259700	6.973470
1.259800	6.974386
1.259900	6.975498
1.260000	6.976762
1.260100	6.978233
1.260200	6.980119
1.260300	6.980127
1.260400	6.980221
1.260500	6.981095
1.260600	6.982549
1.260700	6.984144
1.260800	6.985899
1.260900	6.987228
1.261000	6.988213
1.261100	6.988912
1.261200	6.990560
1.261300	6.991163
1.261400	6.992247
1.261500	6.993047
1.261600	6.993752
1.261700	6.994983
1.261800	6.996757
1.261900	6.997782
1.262000	6.998371
1.262100	6.999464
1.262200	7.000867
1.262300	7.002036
1.262400	7.003011
1.262500	7.004056
1.262600	7.005352
1.262700	7.006696
1.262800	7.008916
1.262900	7.011915
1.263000	7.012077
1.263100	7.011981
1.263200	7.012574
1.263300	7.012873
1.263400	7.013910
1.263500	7.015055
1.263600	7.016013
1.263700	7.017212
1.263800	7.018497
1.263900	7.019451
1.264000	7.020163
1.264100	7.021048
1.264200	7.022463
1.264300	7.023912
1.264400	7.023946
1.264500	7.024564
1.264600	7.026371
1.264700	7.028318
1.264800	7.029362
1.264900	7.031076
1.265000	7.032041
1.265100	7.032791
1.265200	7.034235
1.265300	7.034756
1.265400	7.034753
1.265500	7.035695
1.265600	7.036873
1.265700	7.038187
1.265800	7.039271
1.265900	7.040783
1.266000	7.041200
1.266100	7.041506
1.266200	7.042439
1.266300	7.043456
1.266400	7.044530
1.266500	7.045269
1.266600	7.046750
1.266700	7.047813
1.266800	7.049472
1.266900	7.050917
1.267000	7.052167
1.267100	7.053324
1.267200	7.054863
1.267300	7.056059
1.267400	7.056882
1.267500	7.058484
1.267600	7.060979
1.267700	7.062196
1.267800	7.061592
1.267900	7.062007
1.268000	7.062812
1.268100	7.064559
1.268200	7.065691
1.268300	7.066578
1.268400	7.067538
1.268500	7.068690
1.268600	7.070103
1.268700	7.071125
1.268800	7.071450
1.268900	7.072133
1.269000	7.073124
1.269100	7.074125
1.269200	7.075044
1.269300	7.076125
1.269400	7.077520
1.269500	7.078899
1.269600	7.080432
1.269700	7.082104
1.269800	7.082827
1.269900	7.084364
1.270000	7.084775
1.270100	7.085088
1.270200	7.086205
1.270300	7.087269
1.270400	7.087623
1.270500	7.088263
1.270600	7.089318
1.270700	7.090748
1.270800	7.091734
1.270900	7.092281
1.271000	7.093280
1.271100	7.094978
1.271200	7.095911
1.271300	7.096867
1.271400	7.097813
1.271500	7.098686
1.271600	7.099532
1.271700	7.100144
1.271800	7.101142
1.271900	7.103312
1.272000	7.105372
1.272100	7.104934
1.272200	7.105407
1.272300	7.107026
1.272400	7.108339
1.272500	7.108614
1.272600	7.109319
1.272700	7.110187
1.272800	7.111618
1.272900	7.113914
1.273000	7.114466
1.273100	7.115100
1.273200	7.115814
1.273300	7.116737
1.273400	7.118071
1.273500	7.119213
1.273600	7.119819
1.273700	7.120625
1.273800	7.121666
1.273900	7.122898
1.274000	7.124072
1.274100	7.125139
1.274200	7.126105
1.274300	7.127222
1.274400	7.128756
1.274500	7.129694
1.274600	7.131050
1.274700	7.133388
1.274800	7.134191
1.274900	7.135716
1.275000	7.136124
1.275100	7.136447
1.275200	7.137154
1.275300	7.137940
1.275400	7.138965
1.275500	7.140109
1.275600	7.141085
1.275700	7.141989
1.275800	7.142849
1.275900	7.143885
1.276000	7.145608
1.276100	7.147901
1.276200	7.148558
1.276300	7.148634
1.276400	7.149823
1.276500	7.151815
1.276600	7.153829
1.276700	7.156239
1.276800	7.157140
1.276900	7.157214
1.277000	7.157594
1.277100	7.157569
1.277200	7.158321
1.277300	7.159493
1.277400	7.160741
1.277500	7.162385
1.277600	7.164582
1.277700	7.165364
1.277800	7.165181
1.277900	7.166101
1.278000	7.167303
1.278100	7.168257
1.278200	7.168849
1.278300	7.169709
1.278400	7.171337
1.278500	7.172993
1.278600	7.174187
1.278700	7.175591
1.278800	7.176898
1.278900	7.177891
1.279000	7.178656
1.279100	7.179524
1.279200	7.180864
1.279300	7.182989
1.279400	7.185505
1.279500	7.186242
1.279600	7.186292
1.279700	7.187359
1.279800	7.187390
1.279900	7.188493
1.280000	7.189202
1.280100	7.190154
1.280200	7.191374
1.280300	7.192363
1.280400	7.193268
1.280500	7.194304
1.280600	7.195263
1.280700	7.196082
1.280800	7.197154
1.280900	7.198479
1.281000	7.199159
1.281100	7.199712
1.281200	7.200854
1.281300	7.202561
1.281400	7.204916
1.281500	7.207258
1.281600	7.207086
1.281700	7.207916
1.281800	7.209088
1.281900	7.211011
1.282000	7.212709
1.282100	7.213394
1.282200	7.213747
1.282300	7.214746
1.282400	7.215428
1.282500	7.216386
1.282600	7.217709
1.282700	7.218782
1.282800	7.219087
1.282900	7.219878
1.283000	7.221581
1.283100	7.222826
1.283200	7.224051
1.283300	7.225094
1.283400	7.226153
1.283500	7.227116
1.283600	7.227794
1.283700	7.228960
1.283800	7.230859
1.283900	7.231959
1.284000	7.233742
1.284100	7.235254
1.284200	7.236097
1.284300	7.236992
1.284400	7.238844
1.284500	7.239371
1.284600	7.239915
1.284700	7.240790
1.284800	7.241512
1.284900	7.242905
1.285000	7.244528
1.285100	7.245676
1.285200	7.246284
1.285300	7.247517
1.285400	7.249014
1.285500	7.250384
1.285600	7.251889
1.285700	7.252369
1.285800	7.253053
1.285900	7.254001
1.286000	7.254806
1.286100	7.255548
1.286200	7.256402
1.286300	7.257424
1.286400	7.259079
1.286500	7.260898
1.286600	7.261886
1.286700	7.264385
1.286800	7.264560
1.286900	7.265378
1.287000	7.266429
1.287100	7.267296
1.287200	7.268077
1.287300	7.268987
1.287400	7.269847
1.287500	7.270598
1.287600	7.271247
1.287700	7.271825
1.287800	7.272567
1.287900	7.273540
1.288000	7.274906
1.288100	7.275851
1.288200	7.276881
1.288300	7.277640
1.288400	7.278730
1.288500	7.280756
1.288600	7.282296
1.288700	7.283223
1.288800	7.284971
1.288900	7.285586
1.289000	7.286600
1.289100	7.287729
1.289200	7.287451
1.289300	7.287842
1.289400	7.288625
1.289500	7.289685
1.289600	7.291454
1.289700	7.292904
1.289800	7.294969
1.289900	7.296426
1.290000	7.297009
1.290100	7.297481
1.290200	7.298207
1.290300	7.299061
1.290400	7.300437
1.290500	7.301386
1.290600	7.303073
1.290700	7.304657
1.290800	7.305821
1.290900	7.306882
1.291000	7.308047
1.291100	7.309449
1.291200	7.310412
1.291300	7.310885
1.291400	7.312664
1.291500	7.314493
1.291600	7.314817
1.291700	7.316551
1.291800	7.316722
1.291900	7.316877
1.292000	7.317819
1.292100	7.318801
1.292200	7.319724
1.292300	7.320734
1.292400	7.321583
1.292500	7.322227
1.292600	7.323242
1.292700	7.324671
1.292800	7.325717
1.292900	7.326613
1.293000	7.327759
1.293100	7.328905
1.293200	7.329679
1.293300	7.330753
1.293400	7.332201
1.293500	7.334850
1.293600	7.337022
1.293700	7.337064
1.293800	7.338128
1.293900	7.337941
1.294000	7.337823
1.294100	7.338502
1.294200	7.340013
1.294300	7.341876
1.294400	7.342647
1.294500	7.343563
1.294600	7.345216
1.294700	7.346548
1.294800	7.346497
1.294900	7.347063
1.295000	7.348284
1.295100	7.349162
1.295200	7.350408
1.295300	7.351665
1.295400	7.352832
1.295500	7.353459
1.295600	7.354118
1.295700	7.355023
1.295800	7.355798
1.295900	7.356613
1.296000	7.357717
1.296100	7.360035
1.296200	7.361421
1.296300	7.362106
1.296400	7.363518
1.296500	7.364808
1.296600	7.365373
1.296700	7.366484
1.296800	7.366697
1.296900	7.367194
1.297000	7.368797
1.297100	7.370419
1.297200	7.371289
1.297300	7.372146
1.297400	7.373103
1.297500	7.374390
1.297600	7.375535
1.297700	7.376617
1.297800	7.377814
1.297900	7.378612
1.298000	7.379586
1.298100	7.380764
1.298200	7.382063
1.298300	7.383276
1.298400	7.383975
1.298500	7.384821
1.298600	7.385634
1.298700	7.385278
1.298800	7.386875
1.298900	7.389609
1.299000	7.392350
1.299100	7.392592
1.299200	7.392406
1.299300	7.392881
1.299400	7.393758
1.299500	7.394704
1.299600	7.395839
1.299700	7.396862
1.299800	7.397796
1.299900	7.398696
1.300000	7.399680
1.300100	7.400641
1.300200	7.401753
1.300300	7.403045
1.300400	7.404574
1.300500	7.405272
1.300600	7.406457
1.300700	7.407865
1.300800	7.408944
1.300900	7.410683
1.301000	7.411786
1.301100	7.413520
1.301200	7.414682
1.301300	7.414233
1.301400	7.414800
1.301500	7.415528
1.301600	7.416275
1.301700	7.417329
1.301800	7.418633
1.301900	7.419964
1.302000	7.421329
1.302100	7.422752
1.302200	7.423657
1.302300	7.424480
1.302400	7.425188
1.302500	7.426333
1.302600	7.427976
1.302700	7.428766
1.302800	7.430341
1.302900	7.432038
1.303000	7.433795
1.303100	7.434868
1.303200	7.434815
1.303300	7.435049
1.303400	7.436254
1.303500	7.437759
1.303600	7.438767
1.303700	7.440470
1.303800	7.442719
1.303900	7.442240
1.304000	7.443312
1.304100	7.443557
1.304200	7.444209
1.304300	7.445236
1.304400	7.446348
1.304500	7.447496
1.304600	7.448774
1.304700	7.449883
1.304800	7.450955
1.304900	7.452083
1.305000	7.452845
1.305100	7.453589
1.305200	7.454731
1.305300	7.455360
1.305400	7.456064
1.305500	7.456914
1.305600	7.457928
1.305700	7.459442
1.305800	7.461380
1.305900	7.464106
1.306000	7.464063
1.306100	7.464857
1.306200	7.465424
1.306300	7.465924
1.306400	7.466872
1.306500	7.468007
1.306600	7.469378
1.306700	7.470308
1.306800	7.471834
1.306900	7.473421
1.307000	7.474507
1.307100	7.476114
1.307200	7.476585
1.307300	7.477415
1.307400	7.478871
1.307500	7.479168
1.307600	7.479803
1.307700	7.480468
1.307800	7.481346
1.307900	7.482248
1.308000	7.482954
1.308100	7.483627
1.308200	7.484855
1.308300	7.485780
1.308400	7.486860
1.308500	7.488979
1.308600	7.489272
1.308700	7.490107
1.308800	7.491590
1.308900	7.492031
1.309000	7.493300
1.309100	7.493824
1.309200	7.494557
1.309300	7.495508
1.309400	7.496867
1.309500	7.498369
1.309600	7.499230
1.309700	7.500019
1.309800	7.501033
1.309900	7.502482
1.310000	7.503836
1.310100	7.505103
1.310200	7.506627
1.310300	7.507496
1.310400	7.508151
1.310500	7.509143
1.310600	7.510529
1.310700	7.511327
1.310800	7.511417
1.310900	7.512556
1.311000	7.512729
1.311100	7.513560
1.311200	7.514094
1.311300	7.515424
1.311400	7.517097
1.311500	7.519459
1.311600	7.520907
1.311700	7.521103
1.311800	7.521686
1.311900	7.522825
1.312000	7.523602
1.312100	7.524285
1.312200	7.524896
1.312300	7.525451
1.312400	7.526001
1.312500	7.526760
1.312600	7.527928
1.312700	7.528614
1.312800	7.529586
1.312900	7.530320
1.313000	7.531377
1.313100	7.532908
1.313200	7.535069
1.313300	7.536138
1.313400	7.536589
1.313500	7.538355
1.313600	7.539043
1.313700	7.540936
1.313800	7.541420
1.313900	7.541536
1.314000	7.541941
1.314100	7.542601
1.314200	7.543478
1.314300	7.544334
1.314400	7.545196
1.314500	7.546536
1.314600	7.547732
1.314700	7.548299
1.314800	7.548764
1.314900	7.549544
1.315000	7.550641
1.315100	7.550790
1.315200	7.551928
1.315300	7.553477
1.315400	7.554999
1.315500	7.556308
1.315600	7.558117
1.315700	7.559191
1.315800	7.559359
1.315900	7.559789
1.316000	7.560239
1.316100	7.561831
1.316200	7.565079
1.316300	7.568925
1.316400	7.568201
1.316500	7.566708
1.316600	7.567151
1.316700	7.568171
1.316800	7.569202
1.316900	7.570153
1.317000	7.571099
1.317100	7.572155
1.317200	7.573146
1.317300	7.573900
1.317400	7.574730
1.317500	7.576078
1.317600	7.577228
1.317700	7.577523
1.317800	7.577865
1.317900	7.578815
1.318000	7.579741
1.318100	7.581065
1.318200	7.583440
1.318300	7.585481
1.318400	7.586420
1.318500	7.587992
1.318600	7.588060
1.318700	7.588822
1.318800	7.589310
1.318900	7.589837
1.319000	7.590570
1.319100	7.591466
1.319200	7.592585
1.319300	7.593993
1.319400	7.594890
1.319500	7.595620
1.319600	7.597017
1.319700	7.597597
1.319800	7.598297
1.319900	7.599152
1.320000	7.601190
1.320100	7.602432
1.320200	7.603686
1.320300	7.604721
1.320400	7.605577
1.320500	7.606302
1.320600	7.606239
1.320700	7.606621
1.320800	7.608289
1.320900	7.609584
1.321000	7.612242
1.321100	7.613806
1.321200	7.613367
1.321300	7.614608
1.321400	7.614983
1.321500	7.615818
1.321600	7.616903
1.321700	7.618115
1.321800	7.618702
1.321900	7.619865
1.322000	7.621577
1.322100	7.622632
1.322200	7.623703
1.322300	7.624845
1.322400	7.626023
1.322500	7.627349
1.322600	7.628791
1.322700	7.629744
1.322800	7.630941
1.322900	7.632491
1.323000	7.633546
1.323100	7.634565
1.323200	7.635905
1.323300	7.636481
1.323400	7.637165
1.323500	7.638321
1.323600	7.638272
1.323700	7.639015
1.323800	7.640096
1.323900	7.642158
1.324000	7.644673
1.324100	7.645916
1.324200	7.646031
1.324300	7.646535
1.324400	7.647545
1.324500	7.649047
1.324600	7.650906
1.324700	7.652409
1.324800	7.653183
1.324900	7.653411
1.325000	7.653652
1.325100	7.654154
1.325200	7.654756
1.325300	7.656201
1.325400	7.657984
1.325500	7.658627
1.325600	7.659511
1.325700	7.661254
1.325800	7.664116
1.325900	7.664333
1.326000	7.664084
1.326100	7.664818
1.326200	7.666000
1.326300	7.667508
1.326400	7.668332
1.326500	7.669360
1.326600	7.670030
1.326700	7.670834
1.326800	7.672057
1.326900	7.673331
1.327000	7.674813
1.327100	7.675820
1.327200	7.677050
1.327300	7.678198
1.327400	7.678875
1.327500	7.679662
1.327600	7.680823
1.327700	7.680791
1.327800	7.681109
1.327900	7.682715
1.328000	7.684422
1.328100	7.686456
1.328200	7.688711
1.328300	7.689469
1.328400	7.689356
1.328500	7.690176
1.328600	7.691675
1.328700	7.692741
1.328800	7.694239
1.328900	7.695598
1.329000	7.699189
1.329100	7.700989
1.329200	7.700605
1.329300	7.701482
1.329400	7.702817
1.329500	7.703445
1.329600	7.703267
1.329700	7.703644
1.329800	7.704336
1.329900	7.705151
1.330000	7.706024
1.330100	7.707389
1.330200	7.709029
1.330300	7.709736
1.330400	7.710671
1.330500	7.711724
1.330600	7.711807
1.330700	7.712233
1.330800	7.713126
1.330900	7.714151
1.331000	7.717160
1.331100	7.718589
1.331200	7.719677
1.331300	7.721065
1.331400	7.721815
1.331500	7.722545
1.331600	7.723066
1.331700	7.723828
1.331800	7.724921
1.331900	7.726164
1.332000	7.727931
1.332100	7.728574
1.332200	7.728605
1.332300	7.729446
1.332400	7.730454
1.332500	7.731800
1.332600	7.733596
1.332700	7.734780
1.332800	7.735146
1.332900	7.736247
1.333000	7.736899
1.333100	7.737485
1.333200	7.738098
1.333300	7.738696
1.333400	7.739224
1.333500	7.739517
1.333600	7.740419
1.333700	7.743630
1.333800	7.747846
1.333900	7.748043
1.334000	7.747460
1.334100	7.748222
1.334200	7.748170
1.334300	7.749517
1.334400	7.751030
1.334500	7.752080
1.334600	7.753047
1.334700	7.754317
1.334800	7.756584
1.334900	7.758339
1.335000	7.759088
1.335100	7.759490
1.335200	7.760187
1.335300	7.760885
1.335400	7.761998
1.335500	7.763249
1.335600	7.764106
1.335700	7.765546
1.335800	7.766847
1.335900	7.767677
1.336000	7.769084
1.336100	7.769579
1.336200	7.770492
1.336300	7.771184
1.336400	7.771117
1.336500	7.771815
1.336600	7.773368
1.336700	7.775266
1.336800	7.776775
1.336900	7.777441
1.337000	7.779076
1.337100	7.779995
1.337200	7.781307
1.337300	7.782631
1.337400	7.782721
1.337500	7.782607
1.337600	7.783064
1.337700	7.784083
1.337800	7.785375
1.337900	7.786903
1.338000	7.787524
1.338100	7.788409
1.338200	7.790188
1.338300	7.791537
1.338400	7.792903
1.338500	7.795193
1.338600	7.797728
1.338700	7.797716
1.338800	7.799459
1.338900	7.798643
1.339000	7.797815
1.339100	7.799169
1.339200	7.801405
1.339300	7.802184
1.339400	7.802626
1.339500	7.803097
1.339600	7.803714
1.339700	7.804935
1.339800	7.806090
1.339900	7.807400
1.340000	7.808530
1.340100	7.809867
1.340200	7.811137
1.340300	7.812182
1.340400	7.813474
1.340500	7.814382
1.340600	7.814331
1.340700	7.815522
1.340800	7.816582
1.340900	7.818410
1.341000	7.820765
1.341100	7.821323
1.341200	7.821245
1.341300	7.822183
1.341400	7.823497
1.341500	7.824276
1.341600	7.825420
1.341700	7.828227
1.341800	7.830828
1.341900	7.830868
1.342000	7.832071
1.342100	7.832279
1.342200	7.833585
1.342300	7.835022
1.342400	7.836004
1.342500	7.836517
1.342600	7.837268
1.342700	7.838332
1.342800	7.839240
1.342900	7.840073
1.343000	7.841373
1.343100	7.843137
1.343200	7.845865
1.343300	7.847689
1.343400	7.847220
1.343500	7.847240
1.343600	7.847824
1.343700	7.848224
1.343800	7.848706
1.343900	7.849896
1.344000	7.852577
1.344100	7.853019
1.344200	7.854102
